TP_ABRANGENCIA;SG_UF;DS_CARGO;DS_SITUACAO_CANDIDATURA;TP_AGREMIACAO;SG_UF_NASCIMENTO;NR_IDADE_DATA_POSSE;DS_GENERO;DS_GRAU_INSTRUCAO;DS_ESTADO_CIVIL;;;;DS_COR_RACA;ST_REELEICAO;ST_DECLARAR_BENS
ESTADUAL;MS;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;MS;27;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RJ;38;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;ES;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;ES;55;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;PE;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;PE;42;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;MT;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;SP;43;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;GO;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;GO;63;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;MT;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;MT;50;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;BA;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;BA;37;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;MT;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;SP;68;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;DIVORCIADO(A);;;;PARDA;N;N
ESTADUAL;CE;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;CE;36;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;SC;VICE-GOVERNADOR;APTO;PARTIDO ISOLADO;RS;47;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;PARDA;N;S
ESTADUAL;PB;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PB;37;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;PRETA;N;N
ESTADUAL;MG;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;MG;50;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;SP;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;SP;61;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;AM;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PA;55;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;S;S
ESTADUAL;RJ;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;RJ;59;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;SP;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;SP;24;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;DF;DEPUTADO DISTRITAL;APTO;PARTIDO ISOLADO;PI;55;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;RS;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;RS;42;FEMININO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;MA;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;MA;40;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;DF;DEPUTADO DISTRITAL;APTO;COLIGAÇÃO;DF;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;AL;GOVERNADOR;APTO;COLIGAÇÃO;SP;53;MASCULINO;SUPERIOR INCOMPLETO;SEPARADO(A) JUDICIALMENTE;;;;PARDA;N;S
ESTADUAL;AC;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;AC;29;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;RJ;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;RJ;62;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;S;S
ESTADUAL;MA;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;MA;42;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;AP;DEPUTADO ESTADUAL;INAPTO;PARTIDO ISOLADO;MA;57;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;S
ESTADUAL;PA;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PA;26;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;BRANCA;S;S
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RJ;30;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;PA;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PR;54;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;PR;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;RJ;62;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;MG;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;MG;31;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);;;;PRETA;N;N
ESTADUAL;RS;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;RS;59;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;MA;1º SUPLENTE;APTO;PARTIDO ISOLADO;MA;37;FEMININO;SUPERIOR COMPLETO;CASADO(A);;;;PRETA;N;S
ESTADUAL;CE;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;CE;29;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);;;;PARDA;N;N
ESTADUAL;PB;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PB;54;FEMININO;SUPERIOR COMPLETO;CASADO(A);;;;PRETA;N;S
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RJ;54;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;PRETA;N;N
ESTADUAL;PI;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PI;46;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;PARDA;N;N
ESTADUAL;AM;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;AM;31;FEMININO;SUPERIOR COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;BA;1º SUPLENTE;APTO;COLIGAÇÃO;BA;58;MASCULINO;SUPERIOR COMPLETO;VIÚVO(A);;;;PARDA;N;S
ESTADUAL;RS;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RS;60;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;ES;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;RJ;53;FEMININO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;MS;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;MS;35;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;PARDA;N;S
ESTADUAL;SC;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;SC;51;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;BRANCA;N;N
ESTADUAL;RR;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;GO;50;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;MG;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;MG;54;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PRETA;N;S
ESTADUAL;DF;DEPUTADO DISTRITAL;APTO;COLIGAÇÃO;PB;43;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;DF;DEPUTADO DISTRITAL;APTO;COLIGAÇÃO;DF;33;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;S
ESTADUAL;AM;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;AM;59;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;SP;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;SP;47;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;BA;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;BA;62;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);;;;AMARELA;N;S
ESTADUAL;SP;2º SUPLENTE;APTO;COLIGAÇÃO;SP;62;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;BRANCA;N;S
ESTADUAL;AC;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;AC;30;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);;;;INDÍGENA;N;N
ESTADUAL;MA;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;MA;49;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;PA;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PA;47;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;S
ESTADUAL;ES;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;MG;60;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;TO;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;TO;60;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;S;S
ESTADUAL;SE;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;SE;46;FEMININO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;RS;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;RS;58;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;RR;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;PA;33;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;PI;1º SUPLENTE;APTO;PARTIDO ISOLADO;PI;43;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;SC;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;SC;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;MG;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;MG;64;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);;;;BRANCA;N;N
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RJ;66;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;MG;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;MG;56;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;RJ;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;RJ;48;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;MG;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;MG;57;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;PARDA;N;N
ESTADUAL;AL;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;DF;38;FEMININO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;PE;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PE;42;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);;;;PRETA;N;S
ESTADUAL;MG;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;MG;24;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;N
ESTADUAL;RR;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RR;31;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);;;;PARDA;N;S
ESTADUAL;PR;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PR;49;FEMININO;ENSINO MÉDIO COMPLETO;VIÚVO(A);;;;BRANCA;N;S
ESTADUAL;MG;DEPUTADO ESTADUAL;INAPTO;COLIGAÇÃO;MG;57;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);;;;BRANCA;N;S
ESTADUAL;RN;DEPUTADO FEDERAL;INAPTO;PARTIDO ISOLADO;RN;36;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;BRANCA;N;N
ESTADUAL;MG;DEPUTADO ESTADUAL;INAPTO;COLIGAÇÃO;MG;31;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;RR;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;PR;59;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;ES;52;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;MG;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;MG;38;FEMININO;SUPERIOR COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;MG;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;MG;56;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RJ;53;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;BRANCA;N;N
ESTADUAL;ES;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;ES;34;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;SP;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;SP;51;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;SP;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;SP;30;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;N
ESTADUAL;SC;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;RJ;50;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;BRANCA;N;S
ESTADUAL;RJ;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;RJ;59;MASCULINO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;PI;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PI;31;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;PA;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PA;53;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;PE;68;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RJ;41;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;BRANCA;N;N
ESTADUAL;RR;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;MA;59;MASCULINO;LÊ E ESCREVE;SOLTEIRO(A);;;;PARDA;N;S
ESTADUAL;MG;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;MG;38;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;MG;VICE-GOVERNADOR;APTO;PARTIDO ISOLADO;MG;58;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;MG;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;MG;68;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;SP;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;SP;50;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;RN;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;RN;68;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;CE;DEPUTADO ESTADUAL;INAPTO;PARTIDO ISOLADO;CE;48;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;ES;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;ES;33;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;MG;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;MG;50;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;BRANCA;N;S
ESTADUAL;DF;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;RJ;48;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;SP;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;SP;45;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;RJ;53;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);;;;PARDA;N;S
ESTADUAL;MS;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;SP;57;FEMININO;SUPERIOR INCOMPLETO;DIVORCIADO(A);;;;BRANCA;N;N
ESTADUAL;SP;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;SP;58;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);;;;BRANCA;N;S
ESTADUAL;PR;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;PR;65;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RJ;43;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PRETA;N;S
ESTADUAL;BA;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;BA;52;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);;;;BRANCA;N;N
ESTADUAL;AM;DEPUTADO ESTADUAL;INAPTO;COLIGAÇÃO;AM;52;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;DF;DEPUTADO DISTRITAL;APTO;COLIGAÇÃO;RJ;57;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;BRANCA;N;S
ESTADUAL;PE;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;RJ;48;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;MT;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;MT;43;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;PB;DEPUTADO ESTADUAL;INAPTO;COLIGAÇÃO;PB;54;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;PRETA;N;N
ESTADUAL;CE;SENADOR;INAPTO;PARTIDO ISOLADO;CE;42;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;MT;DEPUTADO ESTADUAL;INAPTO;COLIGAÇÃO;GO;35;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;MG;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;ZZ;74;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;BRANCA;N;S
ESTADUAL;RO;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;PR;56;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;MG;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;MG;63;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;RJ;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;RJ;54;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);;;;BRANCA;N;N
ESTADUAL;SP;DEPUTADO FEDERAL;INAPTO;PARTIDO ISOLADO;SP;47;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;PARDA;N;S
ESTADUAL;MA;DEPUTADO ESTADUAL;INAPTO;PARTIDO ISOLADO;MA;63;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;RO;DEPUTADO ESTADUAL;INAPTO;PARTIDO ISOLADO;RO;25;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;MG;DEPUTADO ESTADUAL;INAPTO;COLIGAÇÃO;MG;40;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;AMARELA;N;N
ESTADUAL;RR;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;PA;44;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;SC;SENADOR;APTO;PARTIDO ISOLADO;SC;60;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;PR;DEPUTADO FEDERAL;INAPTO;COLIGAÇÃO;PR;43;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PRETA;N;N
ESTADUAL;MG;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;ES;51;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;SP;DEPUTADO ESTADUAL;INAPTO;COLIGAÇÃO;SP;62;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;RJ;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;RJ;35;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;BRANCA;N;S
ESTADUAL;GO;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;GO;46;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;SP;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;SP;58;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RJ;44;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);;;;PRETA;N;S
ESTADUAL;AC;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;AC;43;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;AL;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;AL;21;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;MG;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;MG;50;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PRETA;N;S
ESTADUAL;DF;DEPUTADO DISTRITAL;APTO;PARTIDO ISOLADO;DF;47;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;DF;DEPUTADO DISTRITAL;APTO;COLIGAÇÃO;PI;49;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;AL;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;AL;41;MASCULINO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);;;;PARDA;N;S
ESTADUAL;GO;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;GO;50;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;RS;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;RS;32;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;AC;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;SP;37;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;AL;DEPUTADO ESTADUAL;INAPTO;COLIGAÇÃO;AL;39;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);;;;PARDA;N;N
ESTADUAL;AL;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;SP;46;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;MT;DEPUTADO FEDERAL;APTO;COLIGAÇÃO;PR;41;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;PE;SENADOR;APTO;COLIGAÇÃO;PE;38;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;PRETA;N;S
ESTADUAL;RS;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;RS;56;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;BRANCA;N;S
ESTADUAL;PE;DEPUTADO ESTADUAL;INAPTO;PARTIDO ISOLADO;PE;48;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;PARDA;N;N
ESTADUAL;DF;DEPUTADO FEDERAL;INAPTO;PARTIDO ISOLADO;MG;37;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);;;;BRANCA;N;S
ESTADUAL;PR;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;PR;63;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);;;;BRANCA;N;N
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RJ;38;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;BA;DEPUTADO FEDERAL;APTO;PARTIDO ISOLADO;BA;59;MASCULINO;SUPERIOR COMPLETO;CASADO(A);;;;PARDA;N;S
ESTADUAL;RN;DEPUTADO ESTADUAL;APTO;COLIGAÇÃO;RN;42;FEMININO;SUPERIOR INCOMPLETO;SEPARADO(A) JUDICIALMENTE;;;;BRANCA;N;N
ESTADUAL;RJ;DEPUTADO ESTADUAL;APTO;PARTIDO ISOLADO;RJ;61;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);;;;BRANCA;N;S
